,Date,Breed,Age,Sex,Altered,Borough,Zipcode
7167,August 07 2015,NA,NA,U,FALSE,Queens,NA
7168,August 08 2015,Mastiff,2,M,FALSE,Queens,11357
7169,August 08 2015,German Shepherd,NA,U,FALSE,Queens,11412
7170,August 06 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11413
7171,August 10 2015,Rottweiler,NA,U,FALSE,Queens,NA
7172,August 10 2015,Maltese,NA,U,FALSE,Queens,NA
7173,August 10 2015,Australian Shepherd,11,F,TRUE,Queens,NA
7174,August 10 2015,Shih Tzu/Chihuahua X,2,F,FALSE,Queens,NA
7175,August 09 2015,NA,NA,U,FALSE,Queens,NA
7176,August 04 2015,German Shepherd,2,M,FALSE,Queens,11416
7177,August 11 2015,American Pitbull Terrier,2,M,TRUE,Queens,11429
7178,August 12 2015,NA,NA,U,FALSE,Queens,NA
7179,August 13 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11104
7180,August 08 2015,Boxer,2,M,FALSE,Queens,11691
7181,August 13 2015,American Pitbull Terrier Mix,2,M,TRUE,Queens,11413
7182,August 06 2015,NA,NA,U,FALSE,Queens,11367
7183,August 12 2015,Siberian Husky,8,M,TRUE,Queens,NA
7184,August 12 2015,NA,NA,U,FALSE,Queens,NA
7185,August 12 2015,Jack Russell Terrier,11,F,TRUE,Queens,11355
7186,August 13 2015,Cane Corso,2,F,FALSE,Queens,11413
7187,July 31 2015,American Pitbull Terrier,5,M,TRUE,Queens,11369
7188,August 16 2015,Cocker Spaniel,5,M,FALSE,Queens,NA
7189,August 16 2015,Standard Schnauzer,NA,U,FALSE,Queens,11368
7190,August 15 2015,NA,NA,U,FALSE,Queens,11360
7191,August 16 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11422
7192,August 14 2015,NA,NA,U,FALSE,Queens,NA
7193,August 15 2015,American Pitbull Terrier,3,M,FALSE,Queens,11385
7194,August 16 2015,NA,NA,U,FALSE,Queens,NA
7195,August 10 2015,Lab/Pit Bull/Chihuahua X,14,F,TRUE,Queens,11428
7196,August 12 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11420
7197,August 19 2015,Maltese,4,M,TRUE,Queens,NA
7198,August 15 2015,Labrador Retriever,2,M,TRUE,Queens,NA
7199,August 14 2015,NA,NA,U,FALSE,Queens,11433
7200,August 23 2015,Shih Tzu/Bichon Frise Mix,8,F,TRUE,Queens,NA
7201,August 22 2015,German Shepherd,5,M,FALSE,Queens,11355
7202,August 22 2015,NA,7,M,TRUE,Queens,11418
7203,August 22 2015,Maltese,NA,U,FALSE,Queens,NA
7204,August 20 2015,French Poodle,6,M,FALSE,Queens,11368
7205,August 22 2015,Maltese,3,M,TRUE,Queens,11354
7206,August 22 2015,German Shepherd,NA,U,FALSE,Queens,11355
7207,August 24 2015,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7208,August 23 2015,Boxer,NA,U,FALSE,Queens,NA
7209,August 23 2015,NA,NA,U,FALSE,Queens,11106
7210,August 24 2015,NA,NA,U,FALSE,Queens,NA
7211,August 21 2015,Shih Tzu,NA,U,FALSE,Queens,11385
7212,August 20 2015,American Pitbull Terrier,2,M,TRUE,Queens,11421
7213,August 26 2015,American Pitbull Terrier,3,M,FALSE,Queens,11372
7214,August 25 2015,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7215,August 28 2015,Poodle,2,M,TRUE,Queens,11435
7216,August 17 2015,Lab Mix,3,M,TRUE,Queens,11365
7217,August 26 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11434
7218,August 23 2015,NA,NA,U,FALSE,Queens,NA
7219,August 16 2015,Labrador Retriever,NA,U,FALSE,Queens,11436
7220,August 29 2015,German Shepherd Mix,3,F,TRUE,Queens,11356
7221,August 30 2015,Lab/Pit Bull,NA,U,FALSE,Queens,11101
7222,August 30 2015,Pit Bull/Dachshund,2,M,TRUE,Queens,11372
7223,August 30 2015,Maltese,2,M,TRUE,Queens,NA
7224,August 30 2015,German Shepherd,NA,U,FALSE,Queens,11103
7225,August 31 2015,American Pitbull Terrier,2,M,FALSE,Queens,NA
7226,August 30 2015,American Pitbull Terrier Mix,11,F,FALSE,Queens,11379
7227,August 17 2015,NA,NA,U,FALSE,Queens,NA
7228,September 02 2015,NA,NA,U,FALSE,Queens,NA
7229,September 01 2015,American Pitbull Terrier,5,M,FALSE,Queens,11374
7230,August 30 2015,Pomeranian,4,M,FALSE,Queens,11373
7231,August 27 2015,Rottweiler,NA,U,FALSE,Queens,NA
7232,August 27 2015,NA,NA,U,FALSE,Queens,NA
7233,August 21 2015,NA,8,M,TRUE,Queens,11375
7234,September 01 2015,American Pitbull Terrier,3,F,FALSE,Queens,NA
7235,September 01 2015,Bulldog,NA,U,FALSE,Queens,11109
7236,September 02 2015,Chihuahua/Dashund,2,M,TRUE,Queens,11102
7237,August 23 2015,Bull Terrier,5,M,TRUE,Queens,11693
7238,September 03 2015,American Pitbull Terrier,6,F,FALSE,Queens,11385
7239,September 03 2015,American Staffordshire Terrier,3,F,FALSE,Queens,11102
7240,September 03 2015,French Poodle,5,M,TRUE,Queens,11373
7241,August 31 2015,Terrier,1,M,FALSE,Queens,11368
7242,September 03 2015,German Shepherd,4,F,FALSE,Queens,11354
7243,September 04 2015,Rottweiler,NA,U,FALSE,Queens,NA
7244,September 08 2015,Tibetan Mastiff,1,M,TRUE,Queens,NA
7245,September 02 2015,Rottweiler,NA,U,FALSE,Queens,11419
7246,September 06 2015,American Pitbull Terrier,4,F,FALSE,Queens,11692
7247,September 05 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11385
7248,September 06 2015,NA,NA,U,FALSE,Queens,11377
7249,September 01 2015,Husky,NA,U,FALSE,Queens,NA
7250,September 07 2015,Malamute,8,M,TRUE,Queens,NA
7251,September 08 2015,NA,NA,U,FALSE,Queens,NA
7252,September 05 2015,Labrador Retriever,NA,U,FALSE,Queens,NA
7253,September 03 2015,Chihuahua,2,M,TRUE,Queens,NA
7254,August 25 2015,Chihuahua,NA,U,FALSE,Queens,11692
7255,September 08 2015,Hungarian Sheep Dog,NA,U,FALSE,Queens,11418
7256,September 04 2015,Yorkshire Terrier,3,M,FALSE,Queens,NA
7257,August 06 2015,Pekingese,1,F,FALSE,Queens,11368
7258,September 06 2015,German Shep/Rottweiler,NA,U,FALSE,Queens,11429
7259,September 05 2015,Lab Retriever/ Pit Bull,2,M,FALSE,Queens,11434
7260,September 07 2015,NA,NA,U,FALSE,Queens,NA
7261,September 06 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11420
7262,September 03 2015,American Pitbull Terrier,1,M,FALSE,Queens,NA
7263,September 11 2015,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7264,September 09 2015,American Pitbull Terrier,4,M,FALSE,Queens,11418
7265,September 10 2015,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7266,September 13 2015,NA,NA,U,FALSE,Queens,11368
7267,September 11 2015,NA,NA,U,FALSE,Queens,NA
7268,September 13 2015,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7269,September 02 2015,Pomeranian,3,M,FALSE,Queens,11373
7270,September 12 2015,Chihuahua,5,F,TRUE,Queens,11368
7271,September 13 2015,Yorkshire Terrier,2,M,FALSE,Queens,11433
7272,September 14 2015,NA,NA,U,FALSE,Queens,11358
7273,September 15 2015,American Pitbull Terrier,3,M,TRUE,Queens,11372
7274,September 14 2015,NA,NA,U,FALSE,Queens,NA
7275,September 15 2015,NA,NA,U,FALSE,Queens,NA
7276,August 27 2015,Chow Mix,9,M,FALSE,Queens,11694
7277,September 01 2015,Chow Chow,NA,U,FALSE,Queens,11412
7278,August 29 2015,NA,2,M,FALSE,Queens,NA
7279,August 29 2015,Chow Chow,NA,U,FALSE,Queens,11412
7280,September 16 2015,Rottweiler,NA,U,FALSE,Queens,NA
7281,September 03 2015,American Pitbull Terrier,2,M,FALSE,Queens,11101
7282,September 16 2015,German Shepherd,NA,U,FALSE,Queens,11691
7283,September 20 2015,French Poodle Mix,0.333,M,FALSE,Queens,NA
7284,September 21 2015,American Pitbull Terrier,0.333,M,FALSE,Queens,11418
7285,September 18 2015,Bulldog,NA,U,FALSE,Queens,11373
7286,September 11 2015,Cocker Spaniel,7,M,FALSE,Queens,NA
7287,September 17 2015,NA,NA,U,FALSE,Queens,NA
7288,September 17 2015,NA,NA,U,FALSE,Queens,11435
7289,September 18 2015,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7290,September 16 2015,NA,NA,U,FALSE,Queens,NA
7291,September 09 2015,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7292,September 22 2015,Havanese,3,M,TRUE,Queens,NA
7293,September 25 2015,Cocker Spaniel,6,F,FALSE,Queens,11379
7294,September 14 2015,Chihuahua,NA,U,FALSE,Queens,11360
7295,September 16 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11105
7296,September 27 2015,German Shepherd,3,M,TRUE,Queens,11364
7297,September 26 2015,American Pitbull Terrier,0.833,M,FALSE,Queens,11694
7298,September 25 2015,American Pitbull Terrier,4,F,FALSE,Queens,11692
7299,September 27 2015,American Pitbull Terrier,4,F,TRUE,Queens,11417
7300,September 25 2015,Bulldog,1,M,TRUE,Queens,11412
7301,September 28 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11106
7302,September 30 2015,Sheepdog,2,F,FALSE,Queens,11418
7303,September 10 2015,NA,NA,U,FALSE,Queens,11422
7304,September 18 2015,Rottweiler,NA,U,FALSE,Queens,11414
7305,September 12 2015,American Pitbull Terrier,2,M,FALSE,Queens,11354
7306,September 19 2015,Chihuahua -X,3,M,TRUE,Queens,11377
7307,September 23 2015,Poodle,NA,U,FALSE,Queens,11361
7308,October 02 2015,Siberian Husky,NA,U,FALSE,Queens,NA
7309,September 18 2015,NA,NA,U,FALSE,Queens,NA
7310,October 03 2015,American Pitbull Terrier,NA,M,FALSE,Queens,11691
7311,October 03 2015,Beagle,NA,U,FALSE,Queens,NA
7312,October 03 2015,Maltese,6,M,TRUE,Queens,11373
7313,October 03 2015,Lhasa Apso,5,M,TRUE,Queens,11104
7314,October 03 2015,NA,NA,U,FALSE,Queens,NA
7315,September 30 2015,American Pitbull Terrier,3,M,TRUE,Queens,11385
7316,September 30 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11434
7317,October 06 2015,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7318,October 06 2015,Chihuahua Mix,1,M,TRUE,Queens,11368
7319,October 06 2015,Maltese,4,F,TRUE,Queens,11362
7320,October 07 2015,Maltese,2,F,TRUE,Queens,11420
7321,October 06 2015,French Bulldog,1,M,TRUE,Queens,11368
7322,October 08 2015,German Shepherd,NA,U,FALSE,Queens,11385
7323,October 01 2015,Maltese,NA,U,FALSE,Queens,11375
7324,October 03 2015,American Pitbull Terrier,NA,F,TRUE,Queens,11369
7325,October 12 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11417
7326,October 08 2015,Shih Tzu,2,M,FALSE,Queens,11422
7327,October 08 2015,Pit Bull X/Beagle,3,M,TRUE,Queens,11692
7328,October 12 2015,Chihuahua,3,F,FALSE,Queens,NA
7329,October 13 2015,Dachshund,3,M,FALSE,Queens,11427
7330,October 13 2015,NA,NA,U,FALSE,Queens,11368
7331,October 08 2015,American Pitbull Terrier,2,M,FALSE,Queens,11692
7332,October 13 2015,Yorkshire Terrier,NA,U,FALSE,Queens,11368
7333,October 13 2015,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7334,October 15 2015,Australian Shepherd,5,F,TRUE,Queens,NA
7335,September 15 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11434
7336,October 15 2015,Schnauzer, Miniature,3,M,FALSE,Queens,11106
7337,October 17 2015,NA,1,M,TRUE,Queens,11377
7338,October 17 2015,NA,NA,U,FALSE,Queens,11004
7339,October 03 2015,Chihuahua,4,F,FALSE,Queens,11434
7340,October 20 2015,American Pitbull Terrier,3,M,FALSE,Queens,11422
7341,October 11 2015,Hound X,2,F,TRUE,Queens,11370
7342,October 18 2015,NA,NA,U,FALSE,Queens,NA
7343,October 19 2015,Cocker Spaniel/Cavalier,5,M,TRUE,Queens,11354
7344,October 16 2015,Pitbull/Labrador Mix,7,M,TRUE,Queens,NA
7345,October 20 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11372
7346,September 26 2015,Yorkie/Maltese,7,M,FALSE,Queens,11361
7347,October 21 2015,American Pitbull Terrier,2,M,FALSE,Queens,11417
7348,October 18 2015,Labradoodle,8,M,TRUE,Queens,11375
7349,October 20 2015,Hound,NA,U,FALSE,Queens,11378
7350,October 21 2015,Shar-Pei, Chinese,NA,U,FALSE,Queens,11435
7351,October 21 2015,American Pitbull Terrier,2,M,FALSE,Queens,11416
7352,September 27 2015,Pit Bull/Lab Retriever,1,M,TRUE,Queens,11418
7353,October 22 2015,Cocker Spaniel,3,U,FALSE,Queens,NA
7354,October 23 2015,Maltese,6,M,FALSE,Queens,11372
7355,October 21 2015,Hound,2,F,TRUE,Queens,11370
7356,October 23 2015,Akita,2,F,TRUE,Queens,11418
7357,October 24 2015,Chihuahua,4,M,TRUE,Queens,NA
7358,October 26 2015,Jack Russell Terrier,3,M,TRUE,Queens,11370
7359,October 26 2015,American Pitbull Terrier,1,M,FALSE,Queens,11694
7360,October 20 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11364
7361,October 17 2015,Chow Chow,5,M,FALSE,Queens,11364
7362,October 21 2015,Staffordshire Bull Terrier,2,M,FALSE,Queens,11420
7363,October 27 2015,NA,NA,U,FALSE,Queens,11412
7364,October 28 2015,Yorkshire Terrier,5,M,TRUE,Queens,11373
7365,October 09 2015,Siberian Husky,1,M,FALSE,Queens,NA
7366,October 27 2015,Chihuahua,NA,U,FALSE,Queens,NA
7367,October 29 2015,NA,NA,U,FALSE,Queens,11374
7368,October 10 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11434
7369,October 31 2015,Chihuahua,NA,U,FALSE,Queens,11421
7370,November 01 2015,Chihuahua,NA,U,FALSE,Queens,NA
7371,October 25 2015,NA,NA,U,FALSE,Queens,11358
7372,November 04 2015,Eskimo/Chihuahua,6,M,TRUE,Queens,11377
7373,November 04 2015,American Pitbull Terrier,2,F,FALSE,Queens,11436
7374,October 24 2015,Yorkshire Terrier,5,F,FALSE,Queens,11101
7375,November 05 2015,Chow Chow/Akita X,3,M,TRUE,Queens,11105
7376,November 06 2015,American Pitbull Terrier Mix,2,M,FALSE,Queens,11411
7377,November 06 2015,Siberian Husky,7,M,TRUE,Queens,11377
7378,November 06 2015,American Pitbull Terrier Mix,1,M,TRUE,Queens,11373
7379,November 06 2015,Jack Russell Terrier,8,M,TRUE,Queens,11378
7380,November 05 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11417
7381,November 05 2015,Yorkie/Poddle,6,M,TRUE,Queens,11358
7382,November 02 2015,NA,NA,U,FALSE,Queens,NA
7383,November 08 2015,Pomeranian,11,M,FALSE,Queens,11357
7384,November 06 2015,Cocker Spaniel,12,M,FALSE,Queens,11420
7385,November 08 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11433
7386,November 02 2015,Rottweiler,2,F,FALSE,Queens,11692
7387,November 03 2015,Lhasa Apso/Dachshund,1,M,FALSE,Queens,11355
7388,October 23 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11374
7389,October 29 2015,American Pitbull Terrier,6,M,FALSE,Queens,11101
7390,November 09 2015,NA,NA,U,FALSE,Queens,11358
7391,November 11 2015,Terrier Mix,2,M,TRUE,Queens,11385
7392,November 11 2015,Ridgeback German Shep X,5,M,TRUE,Queens,11428
7393,November 10 2015,Lhasa Apso,8,M,TRUE,Queens,NA
7394,November 11 2015,Jack Russell Terrier,9,M,TRUE,Queens,NA
7395,November 12 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11413
7396,November 12 2015,Wheaton Terrier,2,M,TRUE,Queens,11361
7397,November 13 2015,Standard Schnauzer,0.917,M,FALSE,Queens,NA
7398,November 12 2015,NA,NA,U,FALSE,Queens,11378
7399,November 12 2015,American Pitbull Terrier,5,M,TRUE,Queens,11368
7400,November 14 2015,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7401,November 13 2015,Lab Retriever/ Hound,9,M,TRUE,Queens,11365
7402,November 14 2015,Yorkshire Terrier,NA,U,FALSE,Queens,11354
7403,November 17 2015,Jack Russell Terrier,11,M,FALSE,Queens,11426
7404,November 16 2015,Morkie,3,M,FALSE,Queens,11364
7405,November 12 2015,Great Dane,NA,U,FALSE,Queens,11367
7406,October 19 2015,Shih Tzu,2,M,FALSE,Queens,11102
7407,November 07 2015,NA,NA,U,FALSE,Queens,NA
7408,November 19 2015,Miniature Pinscher,9,F,FALSE,Queens,11368
7409,November 22 2015,NA,NA,U,FALSE,Queens,NA
7410,November 23 2015,Labrador Retriever,3,M,FALSE,Queens,11103
7411,November 19 2015,Shar-Pei, Chinese,NA,U,FALSE,Queens,11358
7412,November 24 2015,American Staffordshire Terrier,3,F,TRUE,Queens,11377
7413,November 23 2015,Jack Russell Terrier,3,M,TRUE,Queens,11377
7414,November 24 2015,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7415,November 24 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11372
7416,November 26 2015,Chihuahua,3,M,TRUE,Queens,11377
7417,November 26 2015,NA,NA,U,FALSE,Queens,11417
7418,November 26 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11374
7419,November 20 2015,Lab Retriever/Germ Shep,NA,F,TRUE,Queens,11373
7420,November 26 2015,Yorkshire Terrier,4,M,FALSE,Queens,11693
7421,November 29 2015,American Pitbull Terrier,4,M,TRUE,Queens,11419
7422,November 23 2015,Chihuahua Mix,2,M,FALSE,Queens,11433
7423,November 30 2015,German Shepherd Mix,7,F,TRUE,Queens,NA
7424,November 30 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11433
7425,November 30 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11434
7426,November 30 2015,American Pitbull Terrier,3,M,TRUE,Queens,11365
7427,December 02 2015,Staffordshire Mix,2,U,FALSE,Queens,NA
7428,December 02 2015,Labrador Retr./Jack Russ. Terr.,2,F,TRUE,Queens,NA
7429,November 03 2015,NA,NA,U,FALSE,Queens,11374
7430,December 03 2015,Poodle,5,M,TRUE,Queens,11101
7431,December 03 2015,German Shorthaired Pointer,8,M,TRUE,Queens,11377
7432,December 03 2015,Bulldog/Pit Bull,4,M,TRUE,Queens,11373
7433,December 07 2015,Poodle,NA,U,FALSE,Queens,11369
7434,December 06 2015,German Shepherd,2,M,FALSE,Queens,11417
7435,December 05 2015,Cane Corso,4,M,TRUE,Queens,11385
7436,December 08 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11412
7437,December 06 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11691
7438,December 04 2015,NA,NA,U,FALSE,Queens,11368
7439,December 04 2015,Puggle,3,M,TRUE,Queens,11364
7440,November 29 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11361
7441,November 14 2015,Maltese,6,F,TRUE,Queens,11358
7442,December 06 2015,Labrador Retriever,NA,U,FALSE,Queens,11413
7443,December 06 2015,Cane Corso,3,M,TRUE,Queens,11411
7444,December 08 2015,NA,NA,U,FALSE,Queens,NA
7445,December 07 2015,NA,NA,U,FALSE,Queens,11102
7446,December 07 2015,Terrier,NA,U,FALSE,Queens,11434
7447,December 08 2015,NA,3,M,FALSE,Queens,11355
7448,December 06 2015,NA,NA,U,FALSE,Queens,11385
7449,December 05 2015,Shih Tzu,NA,U,FALSE,Queens,NA
7450,December 09 2015,NA,NA,U,FALSE,Queens,NA
7451,December 10 2015,Poodle,8,M,FALSE,Queens,11102
7452,December 12 2015,Shih Tzu-X,6,M,FALSE,Queens,11368
7453,December 11 2015,German Shepherd,3,M,FALSE,Queens,11433
7454,October 01 2015,NA,NA,M,FALSE,Queens,11385
7455,December 11 2015,NA,NA,U,FALSE,Queens,NA
7456,December 10 2015,NA,NA,U,FALSE,Queens,NA
7457,December 11 2015,NA,NA,U,FALSE,Queens,11373
7458,December 12 2015,Basset Hound,0.271,M,TRUE,Queens,11101
7459,December 15 2015,American Pitbull Terrier,1,M,FALSE,Queens,11433
7460,December 14 2015,German Shepherd,3,M,TRUE,Queens,NA
7461,December 13 2015,Yorkshire Terrier,NA,U,FALSE,Queens,NA
7462,December 15 2015,Yorkshire Terrier,4,M,FALSE,Queens,11385
7463,December 09 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11413
7464,December 09 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11412
7465,November 26 2015,West High White Terrier,14,F,FALSE,Queens,11379
7466,December 19 2015,NA,NA,U,FALSE,Queens,NA
7467,December 20 2015,Shih Tzu,NA,M,TRUE,Queens,11366
7468,December 19 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11355
7469,December 18 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11434
7470,December 21 2015,American Pitbull Terrier,2,F,FALSE,Queens,11436
7471,December 21 2015,American Pitbull Terrier,3,M,FALSE,Queens,11436
7472,December 19 2015,Bichon Frise/Maltese/Poodle,9,M,TRUE,Queens,11385
7473,December 19 2015,Daschound,NA,U,FALSE,Queens,NA
7474,December 12 2015,German Shepherd,7,M,FALSE,Queens,11419
7475,December 22 2015,NA,NA,U,FALSE,Queens,NA
7476,December 23 2015,German Shepherd,0.833,M,TRUE,Queens,11105
7477,December 26 2015,American Pitbull Terrier,2,F,FALSE,Queens,11435
7478,December 25 2015,Chow Chow,5,F,FALSE,Queens,11368
7479,December 25 2015,Great Dane,7,M,TRUE,Queens,11370
7480,December 25 2015,American Pitbull Terrier,4,F,FALSE,Queens,11372
7481,December 25 2015,NA,NA,U,FALSE,Queens,NA
7482,December 26 2015,German Shepherd,3,F,TRUE,Queens,11418
7483,December 27 2015,NA,NA,U,FALSE,Queens,11434
7484,December 28 2015,American Pitbull Terrier,0.333,F,FALSE,Queens,11354
7485,December 28 2015,NA,NA,U,FALSE,Queens,11435
7486,December 28 2015,NA,NA,U,FALSE,Queens,11377
7487,December 28 2015,Maltese,2,M,FALSE,Queens,11358
7488,December 29 2015,NA,NA,U,FALSE,Queens,11429
7489,December 29 2015,NA,NA,U,FALSE,Queens,NA
7490,December 29 2015,Labrador Retr/Beagle,3,M,TRUE,Queens,11435
7491,December 30 2015,Puggle,8,F,TRUE,Queens,11367
7492,January 03 2016,Boxer,NA,M,FALSE,Queens,11691
7493,December 31 2015,Beagle,5,M,TRUE,Queens,11379
7494,January 03 2016,Shih Tzu,2,M,FALSE,Queens,11413
7495,December 31 2015,American Pitbull Terrier,NA,U,FALSE,Queens,11691
7496,December 27 2015,Rottweiler,4,M,FALSE,Queens,11356
7497,January 02 2016,German Shepherd,5,F,FALSE,Queens,NA
7498,December 25 2015,Pit Bull/ Siberian Husky,7,F,FALSE,Queens,11372
7499,January 03 2016,Maltese/Yorkie,4,M,FALSE,Queens,11436
7500,January 02 2016,Bulldog,NA,U,FALSE,Queens,NA
7501,December 31 2015,NA,NA,U,FALSE,Queens,NA
7502,December 31 2015,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7503,January 02 2016,Shih Tzu,7,M,TRUE,Queens,NA
7504,January 01 2016,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7505,January 04 2016,Labrador Retriever,NA,U,FALSE,Queens,NA
7506,January 07 2016,American Pitbull Terrier,2,F,FALSE,Queens,11436
7507,January 08 2016,Maltese,5,F,TRUE,Queens,11355
7508,January 08 2016,NA,NA,U,FALSE,Queens,NA
7509,January 09 2016,Jack Russ-X,3,F,TRUE,Queens,11368
7510,January 09 2016,German Shepherd,5,M,TRUE,Queens,NA
7511,January 05 2016,Lab- X,6,F,TRUE,Queens,11435
7512,January 09 2016,Daushaund-X,5,F,TRUE,Queens,NA
7513,January 10 2016,Poodle,4,M,FALSE,Queens,11368
7514,January 11 2016,Weimaraner,2,M,TRUE,Queens,11428
7515,January 11 2016,American Pitbull Terrier,0.271,F,FALSE,Queens,11101
7516,January 11 2016,American Pitbull Terrier,2,U,FALSE,Queens,11428
7517,January 06 2016,Boxer-X,3,M,TRUE,Queens,11385
7518,January 13 2016,NA,4,M,FALSE,Queens,11429
7519,January 12 2016,German Shepherd,NA,U,FALSE,Queens,11372
7520,January 11 2016,Maltese,5,M,TRUE,Queens,11355
7521,January 14 2016,Border Collie,3,F,TRUE,Queens,11378
7522,December 20 2015,NA,NA,U,FALSE,Queens,11436
7523,January 10 2016,NA,NA,U,FALSE,Queens,11418
7524,January 18 2016,American Pitbull Terrier,7,M,FALSE,Queens,11373
7525,January 16 2016,Chinese Sheperd,NA,U,FALSE,Queens,11377
7526,January 16 2016,American Pitbull Terrier,5,M,FALSE,Queens,11433
7527,December 22 2015,Brussels Griffon,3,M,TRUE,Queens,11418
7528,January 19 2016,NA,1,M,TRUE,Queens,NA
7529,January 19 2016,Labrador Retriever,0.271,F,FALSE,Queens,11373
7530,January 12 2016,Shih Tzu,0.667,M,TRUE,Queens,11354
7531,October 28 2015,Boxer,NA,U,FALSE,Queens,11416
7532,January 21 2016,Amer Staff/Am Pit Bull Terr,4,F,TRUE,Queens,11377
7533,January 11 2016,Australian Cattledog,7,M,TRUE,Queens,11360
7534,January 12 2016,NA,NA,U,FALSE,Queens,11692
7535,January 26 2016,Maltese,12,M,TRUE,Queens,11109
7536,January 23 2016,Jack Russell Terrier,3,M,FALSE,Queens,11368
7537,January 23 2016,NA,NA,U,FALSE,Queens,11419
7538,January 24 2016,Labrador Retriever,1,M,FALSE,Queens,11377
7539,January 24 2016,German Shepherd,3,M,FALSE,Queens,11433
7540,January 24 2016,NA,NA,U,FALSE,Queens,11101
7541,January 24 2016,Standard Schnauzer,11,M,TRUE,Queens,11385
7542,January 27 2016,NA,NA,U,FALSE,Queens,NA
7543,January 24 2016,American Pitbull Terrier,6,M,TRUE,Queens,11101
7544,January 28 2016,American Pitbull Terrier,6,M,TRUE,Queens,11104
7545,January 31 2016,German Shepherd,2,M,FALSE,Queens,11433
7546,January 30 2016,American Pitbull Terrier,NA,U,FALSE,Queens,NA
7547,February 01 2016,Chihuahua,0.667,F,FALSE,Queens,11368
7548,February 01 2016,NA,NA,U,FALSE,Queens,NA
7549,January 31 2016,Maltese/Yorkie,NA,U,FALSE,Queens,11435
7550,February 02 2016,NA,NA,U,FALSE,Queens,11358
7551,February 02 2016,French Bulldog,NA,U,FALSE,Queens,11365
7552,February 04 2016,Lab Mix,9,F,TRUE,Queens,11357
7553,February 04 2016,Miniature Pinscher,10,M,FALSE,Queens,11691
7554,February 06 2016,Chihuahua,5,M,TRUE,Queens,11102
7555,February 07 2016,NA,1,M,FALSE,Queens,11416
7556,February 08 2016,Cocker Spaniel,8,F,FALSE,Queens,11373
7557,February 05 2016,Shih Tzu,3,M,FALSE,Queens,11373
7558,February 07 2016,American Pitbull Terrier Mix,2,F,TRUE,Queens,11369
7559,February 07 2016,Rottweiler,NA,U,FALSE,Queens,11102
7560,February 08 2016,American Pitbull Terrier Mix,6,M,TRUE,Queens,11105
7561,February 08 2016,Golden Retr/Lab X,4,M,TRUE,Queens,11372
7562,February 09 2016,Beagle -X,13,M,TRUE,Queens,11370
7563,January 23 2016,American Pitbull Terrier,2,F,FALSE,Queens,11691
7564,February 09 2016,American Pitbull Terrier,13,M,FALSE,Queens,11413
7565,January 22 2016,NA,NA,U,FALSE,Queens,11358
7566,February 06 2016,NA,NA,U,FALSE,Queens,NA
7567,February 11 2016,Maltese X,3,M,TRUE,Queens,NA
7568,February 06 2016,American Bully,4,M,FALSE,Queens,11358
7569,February 12 2016,American Pitbull Terrier,NA,U,FALSE,Queens,11433
7570,February 12 2016,Chihuahua,5,M,FALSE,Queens,11375
