,Month,Day,Year,Breed,Age,Sex,Altered,Borough,Zipcode
1968,June,26,2016,German Shepherd,3,M,FALSE,Other,NA
1969,June,22,2016,West High White Terrier,5,M,FALSE,Other,10704
1970,June,26,2016,Maltese,11,M,TRUE,Other,11793
1971,June,28,2016,Rottweiler,NA,F,TRUE,Other,10541
1972,June,28,2016,NA,NA,U,FALSE,Other,10704
1973,July,01,2016,Unknown,2,M,TRUE,Other,6831
1974,July,06,2016,Shih Tzu,1,U,FALSE,Other,NA
1975,July,03,2016,Golden Doodle,3,M,TRUE,Other,10549
1976,July,05,2016,Chihuahua,0.667,M,TRUE,Other,8402
1977,July,04,2016,Yorkshire Terrier Mix,3,M,TRUE,Other,NA
1978,May,11,2016,Chihuahua,7,M,FALSE,Other,10566
1979,July,10,2016,Lab Mix,4,F,TRUE,Other,2631
1980,July,10,2016,Portuguese Water Dog,10,F,TRUE,Other,NA
1981,February,11,2016,Bulldog,8,M,TRUE,Other,10708
1982,July,15,2016,Pitbull/Boxer,3,F,FALSE,Other,NA
1983,July,09,2016,Shih Tzu,4,M,TRUE,Other,NA
1984,July,21,2016,American Pitbull Terrier,2,F,TRUE,Other,21113
1985,July,05,2016,NA,NA,U,FALSE,Other,84764
1986,July,27,2016,Chihuahua,11,M,TRUE,Other,NA
1987,July,31,2016,Shih Tzu,2.5,M,FALSE,Other,NA
1988,August,05,2016,Cocker Spaniel,10,M,TRUE,Other,NA
1989,August,07,2016,Husky,NA,U,FALSE,Other,NA
1990,July,29,2016,Cock-A-Poo,1,M,FALSE,Other,8247
1991,August,02,2016,NA,NA,U,FALSE,Other,NA
1992,August,06,2016,Pekingese,7,M,FALSE,Other,7751
1993,August,10,2016,Shih Tzu,1.8,M,TRUE,Other,7065
1994,August,07,2016,Unknown,NA,U,FALSE,Other,7723
1995,August,14,2016,Yorkshire Terrier,NA,U,FALSE,Other,NA
1996,August,13,2016,American Pitbull Terrier,NA,F,FALSE,Other,NA
1997,August,12,2016,NA,NA,U,FALSE,Other,NA
1998,August,18,2016,Cock-A-Poo,NA,M,FALSE,Other,14068
1999,August,19,2016,American Pitbull Terrier,1,M,FALSE,Other,2301
2000,August,19,2016,Mix Breed,4,M,TRUE,Other,NA
2001,August,20,2016,Miniature Pinscher,13,M,TRUE,Other,23188
2002,August,21,2016,NA,NA,U,FALSE,Other,NA
2003,August,18,2016,Boxer,5,M,FALSE,Other,12455
2004,August,27,2016,American Pitbull Terrier,NA,U,FALSE,Other,NA
2005,August,27,2016,Border Collie,NA,U,FALSE,Other,NA
2006,August,14,2016,Labrador Retriever,NA,U,FALSE,Other,NA
2007,August,20,2016,Labrador Retriever,0.5,M,FALSE,Other,10607
2008,August,27,2016,NA,NA,M,FALSE,Other,8087
2009,September,05,2016,American Pitbull Terrier Mix,4,M,FALSE,Other,NA
2010,September,06,2016,Lab Mix,3,M,FALSE,Other,10701
2011,September,08,2016,NA,NA,U,FALSE,Other,NA
2012,September,03,2016,Husky Mix,8,M,TRUE,Other,NA
2013,September,03,2016,American Pitbull Terrier,NA,M,FALSE,Other,11510
2014,September,03,2016,German Shepherd,NA,U,FALSE,Other,NA
2015,September,10,2016,Rottweiler/ Concord Mix,3,M,FALSE,Other,11875
2016,September,18,2016,American Pitbull Terrier Mix,1,F,TRUE,Other,11951
2017,September,13,2016,American Pitbull Terrier,0.667,U,FALSE,Other,12589
2018,September,22,2016,Westies,6,M,FALSE,Other,10704
2019,September,15,2016,Havanese,NA,U,FALSE,Other,NA
2020,September,29,2016,Beagle Mix,2,F,TRUE,Other,7950
2021,October,03,2016,American Pitbull Terrier,1,M,FALSE,Other,21842
2022,September,15,2016,NA,NA,U,FALSE,Other,NA
2023,September,29,2016,Bull Mastiff,12,F,TRUE,Other,10605
2024,October,08,2016,Labradoodle,4,M,TRUE,Other,NA
2025,September,13,2016,Maltese,NA,U,FALSE,Other,NA
2026,October,14,2016,Chihuahua / Dotson,10,F,FALSE,Other,10701
2027,October,15,2016,NA,NA,U,FALSE,Other,NA
2028,October,17,2016,Pointer,NA,U,FALSE,Other,10607
2029,October,16,2016,NA,NA,U,FALSE,Other,NA
2030,October,24,2016,Bull Mastiff,7,M,FALSE,Other,11033
2031,November,04,2016,NA,NA,U,FALSE,Other,NA
2032,November,13,2016,Yorkshire Terrier,7,M,TRUE,Other,7830
2033,November,14,2016,Shih Tzu,2,M,FALSE,Other,NA
2034,November,21,2016,NA,NA,U,FALSE,Other,NA
2035,November,20,2016,Briard Mix,4,M,FALSE,Other,11580
2036,November,20,2016,Unknown,NA,U,FALSE,Other,NA
2037,November,25,2016,German Shepherd,7,M,FALSE,Other,18073
2038,November,22,2016,Unknown,NA,M,FALSE,Other,10549
2039,December,03,2016,Catahoula Mix,1,M,TRUE,Other,7405
2040,December,04,2016,Poodle,5,M,FALSE,Other,NA
2041,December,11,2016,Doberman Pinscher,2,M,FALSE,Other,6896
2042,December,05,2016,American Pitbull Terrier,3,F,FALSE,Other,11581
2043,December,06,2016,American Pitbull Terrier,6,M,TRUE,Other,23221
2044,December,24,2016,NA,NA,U,FALSE,Other,NA
2045,December,26,2016,Belgian Malinois,8,M,TRUE,Other,11784
2046,December,29,2016,Belgian Turvuren,2,M,TRUE,Other,11784
2047,December,24,2016,Beagle Mix,8,F,TRUE,Other,15005
2048,December,25,2016,American Pitbull Terrier,4,M,FALSE,Other,NA
2049,January,03,2016,Boxer,NA,M,FALSE,Queens,11691
2050,January,03,2016,Shih Tzu,2,M,FALSE,Queens,11413
2051,January,02,2016,German Shepherd,5,F,FALSE,Queens,NA
2052,January,03,2016,Morkie,4,M,FALSE,Queens,11436
2053,January,02,2016,Bulldog,NA,U,FALSE,Queens,NA
2054,January,02,2016,Shih Tzu,7,M,TRUE,Queens,NA
2055,January,01,2016,American Pitbull Terrier,NA,U,FALSE,Queens,NA
2056,January,04,2016,Labrador Retriever,NA,U,FALSE,Queens,NA
2057,January,07,2016,American Pitbull Terrier,2,F,FALSE,Queens,11436
2058,January,08,2016,Maltese,5,F,TRUE,Queens,11355
2059,January,08,2016,NA,NA,U,FALSE,Queens,NA
2060,January,09,2016,Jack Russ-X,3,F,TRUE,Queens,11368
2061,January,09,2016,German Shepherd,5,M,TRUE,Queens,NA
2062,January,05,2016,Lab Mix,6,F,TRUE,Queens,11435
2063,January,09,2016,Daushaund-X,5,F,TRUE,Queens,NA
2064,January,10,2016,Poodle,4,M,FALSE,Queens,11368
2065,January,11,2016,Weimaraner,2,M,TRUE,Queens,11428
2066,January,11,2016,American Pitbull Terrier,0.271,F,FALSE,Queens,11101
2067,January,11,2016,American Pitbull Terrier,2,U,FALSE,Queens,11428
2068,January,06,2016,Boxer-X,3,M,TRUE,Queens,11385
2069,January,13,2016,Unknown,4,M,FALSE,Queens,11429
2070,January,12,2016,German Shepherd,NA,U,FALSE,Queens,11372
2071,January,11,2016,Maltese,5,M,TRUE,Queens,11355
2072,January,14,2016,Border Collie,3,F,TRUE,Queens,11378
2073,January,10,2016,NA,NA,U,FALSE,Queens,11418
2074,January,18,2016,American Pitbull Terrier,7,M,FALSE,Queens,11373
2075,January,16,2016,Chinese Sheperd,NA,U,FALSE,Queens,11377
2076,January,16,2016,American Pitbull Terrier,5,M,FALSE,Queens,11433
2077,January,19,2016,Unknown,1,M,TRUE,Queens,NA
2078,January,19,2016,Labrador Retriever,0.271,F,FALSE,Queens,11373
2079,January,12,2016,Shih Tzu,0.667,M,TRUE,Queens,11354
2080,January,21,2016,American Staffordshire Terrier Mix,4,F,TRUE,Queens,11377
2081,January,11,2016,Australian Cattledog,7,M,TRUE,Queens,11360
2082,January,12,2016,NA,NA,U,FALSE,Queens,11692
2083,January,26,2016,Maltese,12,M,TRUE,Queens,11109
2084,January,23,2016,Jack Russell Terrier,3,M,FALSE,Queens,11368
2085,January,23,2016,NA,NA,U,FALSE,Queens,11419
2086,January,24,2016,Labrador Retriever,1,M,FALSE,Queens,11377
2087,January,24,2016,German Shepherd,3,M,FALSE,Queens,11433
2088,January,24,2016,NA,NA,U,FALSE,Queens,11101
2089,January,24,2016,Standard Schnauzer,11,M,TRUE,Queens,11385
2090,January,27,2016,NA,NA,U,FALSE,Queens,NA
2091,January,24,2016,American Pitbull Terrier,6,M,TRUE,Queens,11101
2092,January,28,2016,American Pitbull Terrier,6,M,TRUE,Queens,11104
2093,January,31,2016,German Shepherd,2,M,FALSE,Queens,11433
2094,January,30,2016,American Pitbull Terrier,NA,U,FALSE,Queens,NA
2095,February,01,2016,Chihuahua,0.667,F,FALSE,Queens,11368
2096,February,01,2016,NA,NA,U,FALSE,Queens,NA
2097,January,31,2016,Morkie,NA,U,FALSE,Queens,11435
2098,February,02,2016,Unknown,NA,U,FALSE,Queens,11358
2099,February,02,2016,French Bulldog,NA,U,FALSE,Queens,11365
2100,February,04,2016,Lab Mix,9,F,TRUE,Queens,11357
2101,February,04,2016,Miniature Pinscher,10,M,FALSE,Queens,11691
2102,February,06,2016,Chihuahua,5,M,TRUE,Queens,11102
2103,February,07,2016,Unknown,1,M,FALSE,Queens,11416
2104,February,08,2016,Cocker Spaniel,8,F,FALSE,Queens,11373
2105,February,05,2016,Shih Tzu,3,M,FALSE,Queens,11373
2106,February,07,2016,American Pitbull Terrier Mix,2,F,TRUE,Queens,11369
2107,February,07,2016,Rottweiler,NA,U,FALSE,Queens,11102
2108,February,08,2016,American Pitbull Terrier Mix,6,M,TRUE,Queens,11105
2109,February,08,2016,Golden Retriever Mix,4,M,TRUE,Queens,11372
2110,February,09,2016,Beagle -X,13,M,TRUE,Queens,11370
2111,January,23,2016,American Pitbull Terrier,2,F,FALSE,Queens,11691
2112,February,09,2016,American Pitbull Terrier,13,M,FALSE,Queens,11413
2113,January,22,2016,NA,NA,U,FALSE,Queens,11358
2114,February,06,2016,NA,NA,U,FALSE,Queens,NA
2115,February,11,2016,Maltese Mix,3,M,TRUE,Queens,NA
2116,February,06,2016,American Bully,4,M,FALSE,Queens,11358
2117,February,12,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11433
2118,February,12,2016,Chihuahua,5,M,FALSE,Queens,11375
2119,February,13,2016,Chihuahua,NA,U,FALSE,Queens,11693
2120,February,14,2016,Maltese,NA,U,FALSE,Queens,11378
2121,February,15,2016,Wheaton Terrier,5,M,TRUE,Queens,11358
2122,February,14,2016,Siberian Husky,1,M,FALSE,Queens,11109
2123,February,16,2016,West High White Terrier,2,F,FALSE,Queens,11377
2124,February,14,2016,Golden Retriever,2,M,TRUE,Queens,11385
2125,February,13,2016,Yorkshire Terrier,1,F,TRUE,Queens,11419
2126,January,29,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11435
2127,January,25,2016,Yorkshire Terrier Mix,3,M,FALSE,Queens,11368
2128,February,17,2016,Corgi,NA,U,FALSE,Queens,NA
2129,February,18,2016,NA,NA,U,FALSE,Queens,11435
2130,February,17,2016,American Pitbull Terrier,1,M,TRUE,Queens,11001
2131,February,18,2016,NA,NA,U,FALSE,Queens,11109
2132,February,18,2016,Wheaton Terrier,4,M,TRUE,Queens,11105
2133,February,20,2016,Poodle,1,M,FALSE,Queens,11385
2134,February,20,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11411
2135,February,20,2016,NA,5,M,FALSE,Queens,11102
2136,February,20,2016,American Pitbull Terrier,1,M,TRUE,Queens,11385
2137,February,21,2016,American Pitbull Terrier,2,F,TRUE,Queens,11414
2138,February,19,2016,NA,NA,U,FALSE,Queens,NA
2139,February,21,2016,American Pitbull Terrier,2,M,FALSE,Queens,11101
2140,February,21,2016,American Pitbull Terrier,1,M,FALSE,Queens,11101
2141,February,21,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11105
2142,February,19,2016,Yorkshire Terrier,3,M,TRUE,Queens,11422
2143,February,21,2016,Shih Tzu Mix,8,F,FALSE,Queens,11101
2144,February,10,2016,Poodle,NA,U,FALSE,Queens,11372
2145,February,22,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11105
2146,February,11,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11691
2147,February,22,2016,American Pitbull Terrier,7,M,FALSE,Queens,11413
2148,January,08,2016,German Shepherd,NA,M,FALSE,Queens,11426
2149,February,28,2016,German Shepherd,NA,U,FALSE,Queens,11385
2150,February,16,2016,German Shepherd,NA,F,TRUE,Queens,11361
2151,February,26,2016,Shiba Inu,3,M,TRUE,Queens,11101
2152,February,24,2016,King Charles Cavlier,3,M,TRUE,Queens,11379
2153,February,04,2016,Unknown,NA,U,FALSE,Queens,11374
2154,February,11,2016,NA,NA,U,FALSE,Queens,11691
2155,March,02,2016,American Staffordshire Terrier,1,M,FALSE,Queens,11421
2156,March,02,2016,Unknown,NA,U,FALSE,Queens,11418
2157,February,27,2016,Labrador Retriever,4,M,TRUE,Queens,11101
2158,March,05,2016,Cane Corso,3,F,FALSE,Queens,11375
2159,March,05,2016,Beagle,8,M,FALSE,Queens,11372
2160,March,06,2016,Siberian Husky,8,M,TRUE,Queens,11377
2161,March,06,2016,Rottweiler,1,M,FALSE,Queens,11377
2162,March,01,2016,American Pitbull Terrier,5,F,FALSE,Queens,11694
2163,February,28,2016,Pit Bull/Boxer,NA,U,FALSE,Queens,NA
2164,March,05,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11361
2165,March,05,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11419
2166,March,06,2016,Chow Chow,5,M,TRUE,Queens,11419
2167,March,04,2016,Dachshund,NA,U,FALSE,Queens,11372
2168,March,06,2016,Shih Tzu,NA,U,FALSE,Queens,NA
2169,March,02,2016,Chihuahua,3,M,TRUE,Queens,11358
2170,February,22,2016,NA,NA,U,FALSE,Queens,11106
2171,March,06,2016,American Pitbull Terrier,3,M,FALSE,Queens,11434
2172,March,08,2016,NA,NA,U,FALSE,Queens,11354
2173,March,08,2016,Chihuahua,7,F,TRUE,Queens,11106
2174,March,10,2016,American Pitbull Terrier,11,F,FALSE,Queens,11436
2175,March,01,2016,German Shep/Alaskan Hus,NA,M,FALSE,Queens,NA
2176,March,10,2016,Lab Mix,2,F,FALSE,Queens,11691
2177,March,13,2016,NA,8,U,FALSE,Queens,NA
2178,March,12,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11101
2179,March,13,2016,American Pitbull Terrier Mix,1,U,FALSE,Queens,11434
2180,March,12,2016,Husky Mix,4.6,M,FALSE,Queens,11420
2181,March,12,2016,Shepherd Mix,7,M,TRUE,Queens,11103
2182,March,12,2016,Pit Bull/Boxer X,NA,M,FALSE,Queens,11436
2183,March,13,2016,American Staffordshire Terrier,2,M,FALSE,Queens,11691
2184,March,12,2016,German Shepherd,2,M,TRUE,Queens,11433
2185,March,11,2016,Staffordshire Bull Terrier,5,F,TRUE,Queens,11101
2186,March,13,2016,NA,NA,U,FALSE,Queens,11101
2187,March,12,2016,NA,NA,U,FALSE,Queens,NA
2188,March,15,2016,NA,NA,U,FALSE,Queens,11375
2189,March,16,2016,NA,NA,U,FALSE,Queens,11429
2190,March,12,2016,Chihuahua Mix,5,M,TRUE,Queens,11372
2191,March,03,2016,Chihuahua,NA,M,FALSE,Queens,NA
2192,March,13,2016,Australian Shepherd,NA,F,FALSE,Queens,11356
2193,March,13,2016,Miniature Pinscher,3,M,FALSE,Queens,NA
2194,March,16,2016,Jack Russell Terrier,NA,U,FALSE,Queens,11101
2195,March,21,2016,NA,NA,U,FALSE,Queens,11374
2196,March,17,2016,NA,NA,U,FALSE,Queens,11435
2197,March,23,2016,Dachschund Mix,1,M,FALSE,Queens,NA
2198,March,16,2016,Dachshund,11,M,FALSE,Queens,10075
2199,March,18,2016,American Pitbull Terrier,NA,F,TRUE,Queens,11412
2200,March,18,2016,NA,NA,U,FALSE,Queens,NA
2201,March,21,2016,Lab Mix,7,M,TRUE,Queens,11423
2202,March,20,2016,Chihuahua,NA,U,FALSE,Queens,NA
2203,March,22,2016,Boxer,NA,U,FALSE,Queens,NA
2204,March,24,2016,Shepherd Mix,NA,U,FALSE,Queens,11378
2205,March,11,2016,NA,NA,U,FALSE,Queens,NA
2206,March,24,2016,Boston Terrier,4,F,TRUE,Queens,11385
2207,March,24,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11369
2208,March,15,2016,Labrador Retriever,NA,U,FALSE,Queens,11377
2209,March,24,2016,NA,NA,U,FALSE,Queens,NA
2210,March,23,2016,American Pitbull Terrier,2,M,FALSE,Queens,11370
2211,March,27,2016,Golden Retriever,NA,U,FALSE,Queens,11416
2212,March,28,2016,Poodle,17,M,FALSE,Queens,11411
2213,March,25,2016,Chihuahua,NA,U,FALSE,Queens,NA
2214,March,22,2016,Markey,3,M,FALSE,Queens,11361
2215,March,25,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11419
2216,March,28,2016,Wheaton Terrier,2,M,FALSE,Queens,11103
2217,March,25,2016,NA,2,M,FALSE,Queens,11368
2218,March,17,2016,NA,NA,U,FALSE,Queens,NA
2219,March,30,2016,Shih Tzu,2.6,M,FALSE,Queens,11420
2220,March,31,2016,American Pitbull Terrier,1,F,FALSE,Queens,11429
2221,April,02,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11433
2222,April,01,2016,American Pitbull Terrier,5,M,FALSE,Queens,11385
2223,April,01,2016,NA,NA,U,FALSE,Queens,10002
2224,March,30,2016,Chihuahua,5,F,TRUE,Queens,11365
2225,April,03,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11412
2226,April,05,2016,Maltese,2,M,FALSE,Queens,11368
2227,April,05,2016,Poodle,NA,U,FALSE,Queens,11375
2228,April,06,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11433
2229,April,03,2016,German Shepherd,NA,U,FALSE,Queens,NA
2230,April,05,2016,Yorkshire Terrier,NA,U,FALSE,Queens,11367
2231,April,06,2016,NA,NA,U,FALSE,Queens,11432
2232,March,24,2016,Dachshund,5,M,TRUE,Queens,11415
2233,April,08,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11432
2234,April,08,2016,American Pitbull Terrier,2,F,FALSE,Queens,11693
2235,March,15,2016,American Pitbull Terrier,NA,F,FALSE,Queens,11432
2236,April,10,2016,Poodle,3,M,FALSE,Queens,11368
2237,March,15,2016,Bull Dog X - Collie,2,M,FALSE,Queens,11004
2238,April,11,2016,American Pitbull Terrier,2,M,FALSE,Queens,NA
2239,April,11,2016,Chihuahua,5,M,TRUE,Queens,11103
2240,April,07,2016,Poodle,2,M,TRUE,Queens,11355
2241,April,08,2016,American Pitbull Terrier,NA,U,FALSE,Queens,NA
2242,April,07,2016,Unknown,NA,U,FALSE,Queens,NA
2243,April,07,2016,NA,NA,U,FALSE,Queens,NA
2244,April,13,2016,NA,NA,U,FALSE,Queens,11377
2245,April,08,2016,Schnauzer/Shih Tzu X,2,M,TRUE,Queens,11377
2246,April,12,2016,American Pitbull Terrier Mix,NA,U,FALSE,Queens,11377
2247,April,15,2016,Shih Tzu,NA,M,FALSE,Queens,11003
2248,April,13,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11374
2249,April,17,2016,Red-Nosed Pit Bull,7,F,TRUE,Queens,11412
2250,April,18,2016,Bull Mastiff,4,M,TRUE,Queens,11385
2251,April,17,2016,Yorkshire Terrier,NA,U,FALSE,Queens,11369
2252,April,17,2016,Yorkshire Terrier,2,M,FALSE,Queens,NA
2253,April,20,2016,Poodle/Shih Tzu Mix,NA,M,FALSE,Queens,NA
2254,April,17,2016,NA,NA,U,FALSE,Queens,NA
2255,April,14,2016,Poodle,6,F,FALSE,Queens,11418
2256,April,12,2016,American Pitbull Terrier Mix,4,M,FALSE,Queens,NA
2257,April,18,2016,American Pitbull Terrier Mix,4,F,TRUE,Queens,11361
2258,April,14,2016,NA,NA,U,FALSE,Queens,NA
2259,April,13,2016,Doberman Pinscher,6,M,FALSE,Queens,11694
2260,April,25,2016,English Bulldog,NA,U,FALSE,Queens,11363
2261,March,22,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11101
2262,April,24,2016,Unknown,0.417,U,FALSE,Queens,11433
2263,April,11,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11429
2264,April,25,2016,Shih Tzu,3,M,TRUE,Queens,11368
2265,April,15,2016,Lab Mix,NA,U,FALSE,Queens,11357
2266,April,06,2016,Maltese Mix,NA,U,FALSE,Queens,11362
2267,April,02,2016,American Pitbull Terrier,1,F,TRUE,Queens,11368
2268,April,25,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11429
2269,April,21,2016,Siberian Husky,10,M,FALSE,Queens,11357
2270,April,23,2016,NA,3,M,FALSE,Queens,11421
2271,April,25,2016,Daschund,2,M,FALSE,Queens,11368
2272,April,24,2016,Bull Mastiff,NA,U,FALSE,Queens,11412
2273,April,22,2016,Maltese/ French Poodle Mix,0.417,M,FALSE,Queens,11368
2274,April,14,2016,Unknown,NA,U,FALSE,Queens,11385
2275,April,24,2016,NA,NA,U,FALSE,Queens,NA
2276,April,25,2016,NA,NA,U,FALSE,Queens,NA
2277,April,22,2016,NA,NA,U,FALSE,Queens,11434
2278,April,27,2016,American Pitbull Terrier,NA,M,FALSE,Queens,11420
2279,April,22,2016,Maltese,NA,U,FALSE,Queens,11385
2280,April,23,2016,Whippet Mix,1,U,TRUE,Queens,11414
2281,April,28,2016,American Staffordshire Terrier,2,M,FALSE,Queens,11421
2282,April,28,2016,Unknown,3,F,TRUE,Queens,11369
2283,April,25,2016,NA,NA,U,FALSE,Queens,11375
2284,April,30,2016,Dachshund,9,M,FALSE,Queens,11378
2285,April,22,2016,German Pinscher,5,M,TRUE,Queens,11358
2286,April,30,2016,Labradoodle,5,F,TRUE,Queens,11356
2287,April,30,2016,American Pitbull Terrier,NA,U,FALSE,Queens,NA
2288,April,27,2016,Unknown,2,M,TRUE,Queens,NA
2289,April,28,2016,American Pitbull Terrier,NA,U,FALSE,Queens,NA
2290,April,27,2016,Mini. Schnauzer Mix,5,M,FALSE,Queens,11373
2291,May,01,2016,Unknown,NA,M,FALSE,Queens,11365
2292,May,02,2016,Cavashu,9,M,TRUE,Queens,11432
2293,April,17,2016,Terrier,NA,U,FALSE,Queens,11361
2294,May,01,2016,Siberian Husky,2,M,FALSE,Queens,11426
2295,April,19,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11377
2296,May,02,2016,NA,NA,U,FALSE,Queens,11418
2297,April,30,2016,Maltese,NA,U,FALSE,Queens,NA
2298,April,30,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11422
2299,May,01,2016,Yorkshire Terrier,8,F,TRUE,Queens,11365
2300,May,03,2016,American Staffordshire Terrier,3,F,TRUE,Queens,11355
2301,April,28,2016,American Pitbull Terrier,2,F,FALSE,Queens,11433
2302,May,02,2016,Yorkshire Terrier,2,M,TRUE,Queens,NA
2303,May,03,2016,NA,NA,U,FALSE,Queens,11415
2304,May,03,2016,Pitbull/Boxer Mix,1,M,FALSE,Queens,11373
2305,May,04,2016,Bulldog,NA,U,FALSE,Queens,NA
2306,May,05,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11434
2307,May,05,2016,West High White Terrier,2,M,TRUE,Queens,NA
2308,April,24,2016,NA,NA,U,FALSE,Queens,11040
2309,May,02,2016,NA,NA,U,FALSE,Queens,NA
2310,May,04,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11102
2311,April,22,2016,NA,NA,U,FALSE,Queens,11697
2312,May,04,2016,American Pitbull Terrier,3,M,FALSE,Queens,11429
2313,May,06,2016,Poodle Mix,NA,U,FALSE,Queens,11101
2314,May,08,2016,Shih Tzu,NA,M,TRUE,Queens,NA
2315,April,08,2016,Rottweiler,1,M,FALSE,Queens,11373
2316,April,24,2016,Pitbull & Lab Mix,NA,U,FALSE,Queens,11423
2317,May,05,2016,Lhasa Apso,14,M,TRUE,Queens,NA
2318,May,09,2016,Bichon Frise,10,F,TRUE,Queens,11364
2319,May,02,2016,Pitbull/Labrador,0.917,M,FALSE,Queens,NA
2320,May,05,2016,NA,NA,U,FALSE,Queens,NA
2321,May,05,2016,Pit Bull/Labrador,NA,M,FALSE,Queens,11434
2322,April,20,2016,American Pitbull Terrier,5,F,TRUE,Queens,11361
2323,April,29,2016,Shih Tzu Mix,8,M,TRUE,Queens,11358
2324,April,30,2016,Chihuahua,1,M,TRUE,Queens,11105
2325,May,07,2016,Schnauzer, Giant,4,M,TRUE,Queens,11369
2326,April,27,2016,Labrador Retriever,NA,U,FALSE,Queens,NA
2327,May,10,2016,NA,NA,M,FALSE,Queens,11434
2328,May,05,2016,Shih Tzu,2,F,TRUE,Queens,11372
2329,May,07,2016,Chihuahua,3,M,TRUE,Queens,11373
2330,May,07,2016,Boxer,NA,U,FALSE,Queens,NA
2331,May,07,2016,Maltese,NA,U,FALSE,Queens,NA
2332,May,10,2016,Maltese,NA,U,FALSE,Queens,NA
2333,May,08,2016,Bulldog,2,M,TRUE,Queens,11378
2334,March,03,2016,NA,NA,U,FALSE,Queens,NA
2335,May,15,2016,American Pitbull Terrier,NA,M,FALSE,Queens,11372
2336,May,14,2016,Golden Retriever,NA,M,TRUE,Queens,11378
2337,May,14,2016,Maltese,2,M,TRUE,Queens,11365
2338,May,15,2016,German Shepherd,NA,U,FALSE,Queens,11373
2339,May,14,2016,Shih Tzu Mix,NA,M,FALSE,Queens,NA
2340,May,16,2016,German Shepherd,7,M,FALSE,Queens,11434
2341,May,12,2016,Yorkshire Terrier,13,M,TRUE,Queens,11356
2342,May,09,2016,American Pitbull Terrier,5,M,TRUE,Queens,11372
2343,May,12,2016,Shih Tzu,2,M,FALSE,Queens,NA
2344,May,13,2016,Unknown,NA,F,FALSE,Queens,11429
2345,May,18,2016,American Pitbull Terrier,NA,F,TRUE,Queens,11436
2346,January,25,2016,NA,NA,U,FALSE,Queens,NA
2347,May,18,2016,NA,NA,U,FALSE,Queens,11356
2348,May,18,2016,Chihuahua,5,M,TRUE,Queens,NA
2349,May,16,2016,Beagle Mix,8,U,FALSE,Queens,11418
2350,May,14,2016,Chihuahua,NA,U,FALSE,Queens,11104
2351,May,20,2016,American Pitbull Terrier,8,M,FALSE,Queens,11423
2352,May,19,2016,American Pitbull Terrier,2,M,FALSE,Queens,11691
2353,May,19,2016,NA,NA,U,FALSE,Queens,11432
2354,May,23,2016,American Pitbull Terrier Mix,NA,U,FALSE,Queens,11355
2355,April,22,2016,NA,NA,U,FALSE,Queens,11375
2356,May,02,2016,Husky,NA,U,FALSE,Queens,11361
2357,April,29,2016,Cane Corso,4,M,FALSE,Queens,NA
2358,May,20,2016,American Pitbull Terrier Mix,NA,U,FALSE,Queens,11693
